Date,Open,High,Low,Close,Adj Close,Volume
1981-01-28,7.803274,7.865825,7.771998,7.771998,2.412914,1712195
1981-01-29,7.771998,7.787636,7.662533,7.693809,2.388639,1209407
1981-01-30,7.693809,7.740722,7.646895,7.662533,2.378929,909653
1981-02-02,7.662533,7.678171,7.584344,7.584344,2.354654,892867
1981-02-03,7.584344,7.646895,7.553069,7.599982,2.359510,1743369
1981-02-04,7.599982,7.615620,7.490517,7.568706,2.349798,1559520
1981-02-05,7.568706,7.678171,7.568706,7.678171,2.383785,1502767
1981-02-06,7.678171,7.787636,7.662533,7.756360,2.408059,1384464
1981-02-09,7.771998,7.850187,7.771998,7.818912,2.427478,1305329
1981-02-10,7.818912,7.928376,7.803274,7.897101,2.451755,1720988
1981-02-11,7.897101,7.944014,7.850187,7.850187,2.437189,970404
1981-02-12,7.850187,7.881463,7.787636,7.803274,2.422625,804939
1981-02-13,7.787636,7.787636,7.646895,7.678171,2.383785,1671428
1981-02-17,7.678171,7.756360,7.646895,7.725085,2.398349,741791
1981-02-18,7.740722,7.865825,7.740722,7.850187,2.437189,1206210
1981-02-19,7.850187,7.928376,7.818912,7.818912,2.427478,1026358
1981-02-20,7.818912,7.912738,7.818912,7.912738,2.456609,967206
1981-02-23,7.912738,8.147306,7.865825,8.100392,2.514868,2340479
1981-02-24,8.116030,8.241133,8.116030,8.194219,2.543998,2571490
1981-02-25,8.194219,8.381873,8.178581,8.381873,2.602257,2146239
1981-02-26,8.381873,8.475700,8.334960,8.428787,2.616822,3984730
1981-02-27,8.428787,8.428787,8.256771,8.350597,2.592547,1447612
1981-03-02,8.272408,8.272408,8.194219,8.209857,2.577819,2409223
1981-03-03,8.209857,8.225495,8.147306,8.162944,2.563086,1047940
1981-03-04,8.162944,8.256771,8.131668,8.209857,2.577819,1765751
1981-03-05,8.209857,8.256771,8.147306,8.147306,2.558177,1207809
1981-03-06,8.147306,8.209857,8.131668,8.131668,2.553266,1693011
1981-03-09,8.131668,8.491338,8.131668,8.381873,2.631828,2545111
1981-03-10,8.381873,8.475700,8.366235,8.413149,2.641648,3015925
1981-03-11,8.413149,8.460062,8.319322,8.319322,2.612187,1955995
1981-03-12,8.319322,8.475700,8.319322,8.475700,2.661289,1224595
1981-03-13,8.475700,8.506976,8.366235,8.381873,2.631828,1451609
1981-03-16,8.397511,8.647716,8.397511,8.569527,2.690750,2818487
1981-03-17,8.569527,8.647716,8.428787,8.428787,2.646559,1628264
1981-03-18,8.428787,8.538251,8.413149,8.491338,2.666201,1752162
1981-03-19,8.491338,8.522614,8.397511,8.397511,2.636738,829719
1981-03-20,8.397511,8.428787,8.366235,8.366235,2.626918,1199016
1981-03-23,8.366235,8.381873,8.288046,8.381873,2.631828,1094302
1981-03-24,8.381873,8.428787,8.225495,8.256771,2.592548,2864849
1981-03-25,8.256771,8.413149,8.256771,8.381873,2.631828,1934412
1981-03-26,8.381873,8.413149,8.256771,8.288046,2.602368,1472392
1981-03-27,8.288046,8.303684,8.147306,8.178581,2.567996,1544333
1981-03-30,8.178581,8.334960,8.178581,8.288046,2.602368,1111888
1981-03-31,8.334960,8.475700,8.334960,8.381873,2.631828,1426030
1981-04-01,8.397511,8.538251,8.397511,8.413149,2.641648,895265
1981-04-02,8.413149,8.600803,8.413149,8.538251,2.680931,1533941
1981-04-03,8.538251,8.538251,8.397511,8.397511,2.636738,1591494
1981-04-06,8.397511,8.413149,8.288046,8.319322,2.612187,703423
1981-04-07,8.319322,8.319322,8.147306,8.147306,2.558177,1035150
1981-04-08,8.178581,8.272408,8.178581,8.225495,2.582728,1804919
1981-04-09,8.225495,8.272408,8.178581,8.256771,2.592548,1286144
1981-04-10,8.272408,8.334960,8.272408,8.319322,2.612187,1047940
1981-04-13,8.319322,8.366235,8.256771,8.272408,2.597457,855298
1981-04-14,8.272408,8.288046,8.162944,8.178581,2.567996,1187026
1981-04-15,8.194219,8.288046,8.194219,8.288046,2.602368,1509961
1981-04-16,8.288046,8.288046,8.241133,8.241133,2.587638,859295
1981-04-20,8.241133,8.366235,8.241133,8.350597,2.622009,1488379
1981-04-21,8.350597,8.444424,8.319322,8.334960,2.617098,1629063
1981-04-22,8.334960,8.366235,8.303684,8.319322,2.612187,824923
1981-04-23,8.350597,8.413149,8.350597,8.381873,2.631828,1504365
1981-04-24,8.381873,8.663354,8.381873,8.569527,2.690750,2143841
1981-04-27,8.632078,8.741543,8.632078,8.725905,2.739851,1312523
1981-04-28,8.725905,8.725905,8.475700,8.506976,2.671109,1423632
1981-04-29,8.475700,8.475700,8.272408,8.272408,2.597457,1920024
1981-04-30,8.272408,8.288046,8.209857,8.209857,2.577819,1397253
1981-05-01,8.209857,8.225495,8.147306,8.162944,2.563086,1145460
1981-05-04,8.116030,8.116030,8.037841,8.069117,2.533627,1321316
1981-05-05,8.037841,8.037841,7.959652,7.959652,2.499256,2227772
1981-05-06,7.959652,8.037841,7.959652,7.975290,2.504164,1901639
1981-05-07,7.975290,8.006565,7.944014,7.990928,2.509076,896864
1981-05-08,7.990928,8.022203,7.944014,7.975290,2.504164,1477987
1981-05-11,7.975290,8.006565,7.865825,7.897101,2.479614,2202193
1981-05-12,7.897101,7.912738,7.787636,7.912738,2.484525,2037528
1981-05-13,7.912738,7.928376,7.881463,7.912738,2.484525,1593892
1981-05-14,7.912738,8.037841,7.881463,7.990928,2.509076,1570711
1981-05-15,8.006565,8.100392,8.006565,8.084754,2.538536,1263763
1981-05-18,8.084754,8.194219,8.084754,8.131668,2.553266,2180610
1981-05-19,8.131668,8.162944,8.084754,8.131668,2.553266,1053535
1981-05-20,8.147306,8.225495,8.147306,8.162944,2.563086,1331707
1981-05-21,8.162944,8.194219,8.100392,8.178581,2.567996,1230190
1981-05-22,8.178581,8.256771,8.178581,8.178581,2.567996,1314122
1981-05-26,8.194219,8.288046,8.194219,8.272408,2.597457,839311
1981-05-27,8.272408,8.350597,8.194219,8.303684,2.607277,1465198
1981-05-28,8.303684,8.334960,8.194219,8.272408,2.597457,1342898
1981-05-29,8.272408,8.288046,8.225495,8.225495,2.582728,858495
1981-06-01,8.225495,8.350597,8.225495,8.256771,2.592548,1153453
1981-06-02,8.256771,8.288046,8.241133,8.241133,2.587638,1309325
1981-06-03,8.241133,8.288046,8.194219,8.288046,2.602368,978397
1981-06-04,8.225495,8.225495,8.178581,8.194219,2.604357,3488337
1981-06-05,8.194219,8.272408,8.178581,8.256771,2.624237,1139065
1981-06-08,8.272408,8.334960,8.272408,8.272408,2.629207,968006
1981-06-09,8.272408,8.288046,8.209857,8.209857,2.609327,1303730
1981-06-10,8.209857,8.303684,8.178581,8.288046,2.634177,2662615
1981-06-11,8.288046,8.366235,8.272408,8.366235,2.659027,1366079
1981-06-12,8.366235,8.366235,8.241133,8.288046,2.634177,2058311
1981-06-15,8.288046,8.334960,8.288046,8.288046,2.634177,1269358
1981-06-16,8.288046,8.303684,8.209857,8.241133,2.619265,2112666
1981-06-17,8.241133,8.241133,8.178581,8.225495,2.614297,1374072
1981-06-18,8.225495,8.241133,8.131668,8.131668,2.584474,1477188
1981-06-19,8.131668,8.162944,8.069117,8.084754,2.569564,1154253
1981-06-22,8.084754,8.131668,8.006565,8.006565,2.544714,1078315
1981-06-23,8.022203,8.069117,8.022203,8.069117,2.564596,1616274
1981-06-24,8.069117,8.100392,8.006565,8.069117,2.564596,1192621
1981-06-25,8.069117,8.131668,8.037841,8.037841,2.554654,1067124
1981-06-26,8.037841,8.037841,7.990928,7.990928,2.539744,1047940
1981-06-29,7.990928,8.006565,7.834549,7.865825,2.499983,1075118
1981-06-30,7.865825,7.865825,7.709447,7.740722,2.460221,1605083
1981-07-01,7.740722,7.740722,7.599982,7.599982,2.415490,1669030
1981-07-02,7.599982,7.599982,7.537431,7.568706,2.405549,1401250
1981-07-06,7.568706,7.615620,7.553069,7.568706,2.405549,966407
1981-07-07,7.584344,7.678171,7.584344,7.599982,2.415490,1502767
1981-07-08,7.615620,7.709447,7.615620,7.678171,2.440341,885673
1981-07-09,7.678171,7.803274,7.678171,7.803274,2.480102,1200615
1981-07-10,7.850187,7.944014,7.850187,7.928376,2.519864,1809715
1981-07-13,7.928376,7.959652,7.897101,7.897101,2.509924,891269
1981-07-14,7.897101,7.944014,7.865825,7.944014,2.524832,1267760
1981-07-15,7.944014,7.975290,7.912738,7.944014,2.524832,1067124
1981-07-16,7.944014,7.944014,7.881463,7.912738,2.514893,744189
1981-07-17,7.881463,7.881463,7.709447,7.740722,2.460221,1650645
1981-07-20,7.693809,7.693809,7.490517,7.537431,2.395610,1479586
1981-07-21,7.537431,7.537431,7.474879,7.490517,2.380700,1470793
1981-07-22,7.490517,7.553069,7.443604,7.443604,2.365788,1371674
1981-07-23,7.443604,7.474879,7.427966,7.443604,2.365788,792949
1981-07-24,7.443604,7.506155,7.396690,7.474879,2.375729,1783336
1981-07-27,7.474879,7.553069,7.474879,7.521793,2.390640,2147837
1981-07-28,7.521793,7.553069,7.459242,7.474879,2.375729,1606681
1981-07-29,7.474879,7.474879,7.443604,7.459242,2.370758,598709
1981-07-30,7.459242,7.521793,7.459242,7.521793,2.390640,1009571
1981-07-31,7.521793,7.631258,7.521793,7.631258,2.425432,1553925
1981-08-03,7.631258,7.646895,7.521793,7.553069,2.400580,693831
1981-08-04,7.553069,7.553069,7.427966,7.459242,2.370758,616294
1981-08-05,7.459242,7.631258,7.443604,7.599982,2.415490,1697007
1981-08-06,7.599982,7.615620,7.521793,7.568706,2.405549,1155851
1981-08-07,7.568706,7.568706,7.506155,7.506155,2.385670,728202
1981-08-10,7.490517,7.490517,7.427966,7.427966,2.360819,531564
1981-08-11,7.443604,7.615620,7.443604,7.599982,2.415490,1481984
1981-08-12,7.599982,7.678171,7.506155,7.506155,2.385670,1420434
1981-08-13,7.506155,7.553069,7.443604,7.443604,2.365788,1087907
1981-08-14,7.412328,7.412328,7.224674,7.271588,2.311117,1135868
1981-08-17,7.271588,7.302863,7.255950,7.255950,2.306148,716212
1981-08-18,7.255950,7.302863,7.193399,7.224674,2.296207,1211806
1981-08-19,7.224674,7.224674,7.162123,7.162123,2.276326,1433224
1981-08-20,7.162123,7.224674,7.162123,7.162123,2.276326,1135068
1981-08-21,7.162123,7.177761,7.130847,7.162123,2.276326,942427
1981-08-24,7.146485,7.146485,6.990107,6.990107,2.221654,1978376
1981-08-25,6.990107,7.083934,6.911918,7.068296,2.246504,3097458
1981-08-26,7.068296,7.099572,7.021383,7.052658,2.241535,976798
1981-08-27,7.052658,7.083934,6.927556,6.974469,2.216685,560340
1981-08-28,6.990107,7.146485,6.990107,7.083934,2.251475,921644
1981-08-31,7.083934,7.146485,6.958831,6.990107,2.221654,683439
1981-09-01,6.990107,7.083934,6.958831,7.052658,2.241535,2274933
1981-09-02,7.052658,7.115209,7.037020,7.037020,2.236565,1256569
1981-09-03,7.037020,7.083934,7.005745,7.037020,2.236565,876880
1981-09-04,7.005745,7.005745,6.911918,6.943193,2.206743,1807317
1981-09-08,6.927556,6.927556,6.786815,6.880642,2.186863,1031953
1981-09-09,6.880642,6.896280,6.786815,6.786815,2.157042,4198954
1981-09-10,6.786815,6.849366,6.708626,6.724264,2.137160,2025538
1981-09-11,6.724264,6.849366,6.708626,6.849366,2.176924,4141401
1981-09-14,6.849366,6.927556,6.771177,6.849366,2.176924,1689813
1981-09-15,6.849366,6.865004,6.755540,6.755540,2.178940,1818508
1981-09-16,6.755540,6.755540,6.692988,6.692988,2.158765,825722
1981-09-17,6.692988,6.739902,6.583523,6.583523,2.123458,1670629
1981-09-18,6.583523,6.583523,6.442783,6.505334,2.098240,1569912
1981-09-21,6.505334,6.692988,6.489697,6.692988,2.158765,2067903
1981-09-22,6.692988,6.818091,6.661713,6.771177,2.183984,1113486
1981-09-23,6.755540,6.755540,6.489697,6.661713,2.148677,2276532
1981-09-24,6.661713,6.724264,6.552248,6.567886,2.118415,1274954
1981-09-25,6.567886,6.583523,6.395870,6.520972,2.103284,1852080
1981-09-28,6.520972,6.802453,6.427145,6.771177,2.183984,2322894
1981-09-29,6.771177,6.896280,6.724264,6.865004,2.214248,1993564
1981-09-30,6.865004,6.880642,6.802453,6.865004,2.214248,596311
1981-10-01,6.865004,7.052658,6.818091,7.052658,2.274774,1193421
1981-10-02,7.052658,7.068296,7.005745,7.021383,2.264685,986390
1981-10-05,7.068296,7.146485,7.068296,7.068296,2.279819,1440418
1981-10-06,7.068296,7.130847,6.990107,6.990107,2.254599,803341
1981-10-07,7.005745,7.130847,7.005745,7.099572,2.289906,1285345
1981-10-08,7.099572,7.224674,7.037020,7.224674,2.330256,1028756
1981-10-09,7.209036,7.209036,7.068296,7.099572,2.289906,957614
1981-10-12,7.083934,7.083934,6.927556,6.958831,2.244510,693831
1981-10-13,6.958831,7.099572,6.927556,7.083934,2.284861,973601
1981-10-14,7.052658,7.052658,6.943193,6.943193,2.239467,2196597
1981-10-15,6.958831,7.037020,6.958831,7.005745,2.259644,558741
1981-10-16,6.990107,6.990107,6.943193,6.974469,2.249554,770568
1981-10-19,6.974469,6.974469,6.896280,6.896280,2.224337,771367
1981-10-20,6.896280,6.974469,6.849366,6.896280,2.224337,1546731
1981-10-21,6.896280,6.974469,6.896280,6.911918,2.229379,794548
1981-10-22,6.896280,6.896280,6.771177,6.786815,2.189029,1014368
1981-10-23,6.771177,6.771177,6.708626,6.724264,2.168853,799344
1981-10-26,6.724264,6.771177,6.661713,6.771177,2.183984,1022361
1981-10-27,6.771177,6.802453,6.739902,6.786815,2.189029,1296536
1981-10-28,6.786815,6.802453,6.692988,6.692988,2.158765,1015167
1981-10-29,6.692988,6.724264,6.646075,6.646075,2.143635,665854
1981-10-30,6.646075,6.786815,6.646075,6.786815,2.189029,1304529
1981-11-02,6.880642,7.005745,6.880642,6.958831,2.244510,2251752
1981-11-03,6.958831,6.990107,6.911918,6.974469,2.249554,1377270
1981-11-04,6.990107,7.083934,6.990107,7.068296,2.279819,2021541
1981-11-05,7.068296,7.068296,6.990107,7.005745,2.259644,1115884
1981-11-06,7.005745,7.021383,6.911918,6.911918,2.229379,973601
1981-11-09,6.911918,7.005745,6.911918,6.958831,2.244510,1580303
1981-11-10,6.958831,7.068296,6.958831,7.005745,2.259644,1651445
1981-11-11,7.005745,7.130847,6.974469,7.099572,2.289906,1268559
1981-11-12,7.099572,7.209036,7.068296,7.146485,2.305036,1477188
1981-11-13,7.146485,7.146485,7.052658,7.068296,2.279819,814532
1981-11-16,7.037020,7.037020,6.911918,6.927556,2.234424,1096700
1981-11-17,6.927556,6.990107,6.927556,6.990107,2.254599,1300533
1981-11-18,6.990107,7.037020,6.911918,6.927556,2.234424,1102295
1981-11-19,6.927556,7.021383,6.911918,7.005745,2.259644,639475
1981-11-20,7.005745,7.162123,6.990107,7.130847,2.299993,1170240
1981-11-23,7.177761,7.349777,7.177761,7.240312,2.335300,1640254
1981-11-24,7.271588,7.412328,7.271588,7.412328,2.390782,1811314
1981-11-25,7.412328,7.506155,7.412328,7.459242,2.405914,2110268
1981-11-27,7.459242,7.537431,7.443604,7.521793,2.426090,918446
1981-11-30,7.521793,7.553069,7.474879,7.553069,2.436178,2103074
1981-12-01,7.537431,7.537431,7.459242,7.474879,2.443333,1985570
1981-12-02,7.474879,7.490517,7.381052,7.396690,2.417774,758577
1981-12-03,7.396690,7.490517,7.349777,7.490517,2.448445,1807317
1981-12-04,7.490517,7.506155,7.412328,7.490517,2.448445,1802521
1981-12-07,7.490517,7.537431,7.443604,7.506155,2.453557,1721787
1981-12-08,7.474879,7.474879,7.412328,7.427966,2.427999,1261365
1981-12-09,7.427966,7.459242,7.396690,7.443604,2.433112,2174216
1981-12-10,7.443604,7.521793,7.427966,7.490517,2.448445,2011150
1981-12-11,7.490517,7.506155,7.459242,7.459242,2.438223,924042
1981-12-14,7.396690,7.396690,7.255950,7.255950,2.371772,1652244
1981-12-15,7.255950,7.365415,7.255950,7.349777,2.402440,1054335
1981-12-16,7.349777,7.365415,7.271588,7.302863,2.387105,1215802
1981-12-17,7.302863,7.334139,7.271588,7.318501,2.392218,1041545
1981-12-18,7.318501,7.381052,7.318501,7.334139,2.397329,1006374
1981-12-21,7.334139,7.365415,7.240312,7.255950,2.371772,848903
1981-12-22,7.255950,7.318501,7.209036,7.255950,2.371772,1145460
1981-12-23,7.255950,7.302863,7.240312,7.287226,2.381994,972802
1981-12-24,7.287226,7.287226,7.240312,7.255950,2.371772,1374872
1981-12-28,7.255950,7.271588,7.224674,7.240312,2.366660,537159
1981-12-29,7.240312,7.255950,7.130847,7.162123,2.341102,993585
1981-12-30,7.162123,7.224674,7.162123,7.177761,2.346212,418057
1981-12-31,7.177761,7.240312,7.162123,7.177761,2.346212,555544
1982-01-04,7.287226,7.334139,7.224674,7.302863,2.387105,1445214
1982-01-05,7.224674,7.287226,7.146485,7.177761,2.346212,1744169
1982-01-06,7.177761,7.209036,7.130847,7.162123,2.341102,1282148
1982-01-07,7.193399,7.224674,7.162123,7.209036,2.356437,1103894
1982-01-08,7.240312,7.271588,7.209036,7.209036,2.356437,780160
1982-01-11,7.177761,7.318501,7.021383,7.068296,2.310433,1362882
1982-01-12,7.083934,7.130847,7.037020,7.037020,2.300209,1557921
1982-01-13,7.005745,7.083934,6.927556,6.974469,2.279763,1726583
1982-01-14,6.958831,7.021383,6.880642,6.943193,2.269539,1511560
1982-01-15,7.005745,7.037020,6.958831,7.005745,2.289987,975999
1982-01-18,7.099572,7.209036,6.974469,7.193399,2.351326,1154253
1982-01-19,7.255950,7.302863,7.209036,7.209036,2.356437,1837692
1982-01-20,7.255950,7.302863,7.209036,7.255950,2.371772,2168620
1982-01-21,7.381052,7.506155,7.255950,7.412328,2.422887,1718590
1982-01-22,7.412328,7.474879,7.334139,7.381052,2.412664,1390859
1982-01-25,7.334139,7.365415,7.287226,7.349777,2.402440,1109489
1982-01-26,7.443604,7.459242,7.412328,7.427966,2.427999,1706599
1982-01-27,7.459242,7.521793,7.396690,7.506155,2.453557,2079094
1982-01-28,7.599982,7.678171,7.521793,7.631258,2.494450,2516335
1982-01-29,7.771998,7.834549,7.693809,7.818912,2.555787,3416396
1982-02-01,7.740722,7.803274,7.662533,7.662533,2.504671,2258946
1982-02-02,7.756360,7.818912,7.693809,7.771998,2.540453,2233367
1982-02-03,7.787636,7.818912,7.756360,7.756360,2.535342,1268559
1982-02-04,7.803274,7.850187,7.740722,7.818912,2.555787,2361262
1982-02-05,7.897101,7.975290,7.803274,7.881463,2.576233,1748165
1982-02-08,7.803274,7.850187,7.740722,7.756360,2.535342,1520352
1982-02-09,7.646895,7.725085,7.568706,7.599982,2.484226,2435601
1982-02-10,7.678171,7.709447,7.631258,7.678171,2.509784,1260565
1982-02-11,7.599982,7.709447,7.490517,7.490517,2.448445,1836893
1982-02-12,7.506155,7.537431,7.459242,7.506155,2.453557,1401250
1982-02-16,7.474879,7.568706,7.365415,7.521793,2.458668,1732178
1982-02-17,7.553069,7.615620,7.474879,7.506155,2.453557,1426030
1982-02-18,7.646895,7.740722,7.553069,7.662533,2.504671,3126234
1982-02-19,7.678171,7.693809,7.646895,7.678171,2.509784,1377270
1982-02-22,7.709447,7.803274,7.599982,7.599982,2.484226,2269338
1982-02-23,7.631258,7.678171,7.568706,7.631258,2.494450,1472392
1982-02-24,7.678171,7.771998,7.584344,7.756360,2.535342,2942385
1982-02-25,7.818912,7.897101,7.725085,7.865825,2.571123,2039926
